Unnamed: 0,event_id,datetime,dm,RA,Dec,is_in_DESI
971,204939942,2021-12-30 06:13:01.080248 UTC+0000,1658.7432861328,72.213153796,32.3650005908,False
972,204859919,2021-12-29 17:54:17.450291 UTC+0000,912.6727294922,248.8860101273,74.1580474382,True
973,204855965,2021-12-29 15:51:27.701647 UTC+0000,841.5028686523,213.9030279167,71.2752385666,True
974,204854716,2021-12-29 12:27:50.795100 UTC+0000,969.28515625,164.3019029894,30.4866023754,True
975,204828935,2021-12-29 04:39:22.174013 UTC+0000,483.2272644043,46.2402078986,85.2730816472,False
976,204757164,2021-12-28 14:10:19.318067 UTC+0000,274.1657409668,189.2050825424,58.0015740116,True
977,204660530,2021-12-27 09:36:31.485952 UTC+0000,948.2576904297,120.8370489461,49.7744354642,True
978,204536423,2021-12-26 21:01:53.693778 UTC+0000,840.2897338867,286.9826940554,79.7381946361,False
979,204509385,2021-12-26 11:24:06.615163 UTC+0000,2395.1088867188,146.8074128191,39.6844044102,True
980,204395979,2021-12-25 05:08:13.445076 UTC+0000,829.3716430664,234.5463409199,80.8839858276,True
981,204372646,2021-12-25 02:16:05.469550 UTC+0000,383.7511901855,6.0242548285,63.6829425167,False
982,204130286,2021-12-23 11:29:50.619197 UTC+0000,266.482635498,127.8992812365,86.78488943,False
983,204029836,2021-12-22 20:39:09.198868 UTC+0000,758.2017822266,280.2770331694,53.9447475566,True
984,203981721,2021-12-22 12:36:50.954936 UTC+0000,712.1030883789,160.0569158248,40.0858476042,True
985,203916808,2021-12-22 01:48:25.424650 UTC+0000,431.4673461914,358.6189639009,43.3731758634,False
986,203904359,2021-12-22 00:22:05.920583 UTC+0000,1699.5850830078,337.0497043234,44.9337695354,False
987,203666966,2021-12-20 05:48:13.758423 UTC+0000,324.3081665039,56.6289568203,40.9450575727,False
988,203663251,2021-12-20 05:14:57.880512 UTC+0000,222.0014801025,48.3219129064,49.6288469738,False
989,203643615,2021-12-20 01:06:55.480668 UTC+0000,54.1861534119,345.2494062502,31.10239729,True
990,203613275,2021-12-19 21:53:59.665623 UTC+0000,1520.8516845703,296.7346659071,56.2602685673,False
991,203601293,2021-12-19 19:04:44.673679 UTC+0000,458.156036377,254.5403725438,13.2904000527,True
992,203586137,2021-12-19 15:22:13.032263 UTC+0000,334.0131530762,199.7112692902,43.0020458533,True
993,203585133,2021-12-19 12:22:55.688458 UTC+0000,567.337097168,152.9804220904,44.3809707499,True
994,203577401,2021-12-19 10:06:39.202140 UTC+0000,805.1091918945,119.3569544153,66.707005398,True
995,203492513,2021-12-18 21:28:48.946462 UTC+0000,242.2201843262,289.5856425202,42.2782799164,False
996,203445655,2021-12-18 09:47:30.516951 UTC+0000,400.3305358887,113.7674922857,72.0505484095,True
997,203412387,2021-12-18 03:35:34.659604 UTC+0000,547.5227661133,21.4503686381,32.7069515975,True
998,203410855,2021-12-18 03:03:24.307207 UTC+0000,1181.9859619141,9.9995605558,80.7781266825,False
999,203352318,2021-12-17 20:20:59.853903 UTC+0000,423.3798522949,272.7401038533,42.324754722,True
1000,203320711,2021-12-17 12:51:22.924195 UTC+0000,122.5254058838,159.0236608912,74.6638937998,True
1001,203312995,2021-12-17 08:02:54.169292 UTC+0000,640.1244506836,263.9661910215,85.4136058442,False
1002,203201338,2021-12-17 02:53:43.606804 UTC+0000,321.4775390625,191.0406452871,80.3419786169,True
1003,203047735,2021-12-16 14:36:25.784443 UTC+0000,479.1835021973,182.9207413736,75.9621778312,True
1004,203016290,2021-12-16 04:42:06.692636 UTC+0000,454.1123046875,34.9146709898,52.7135308046,False
1005,202989823,2021-12-16 00:56:25.237993 UTC+0000,3827.8068847656,338.3216108014,60.9189827964,False
1006,202936879,2021-12-15 22:24:02.549186 UTC+0000,1211.9096679688,301.021011633,50.0292521322,False
1007,202820235,2021-12-15 14:34:57.374740 UTC+0000,458.9647827148,182.6724580919,51.380597136,True
1008,202815410,2021-12-15 08:43:24.749452 UTC+0000,1156.9147949219,94.4528304437,47.7752008034,False
1009,202665179,2021-12-14 20:24:59.427635 UTC+0000,1640.9508056641,268.1865289826,67.4505075775,True
1010,202552459,2021-12-14 13:44:50.861916 UTC+0000,949.8751831055,169.3877924415,12.8888271757,True
1011,202355363,2021-12-13 12:46:26.411806 UTC+0000,340.0787658691,337.9863205938,82.4565969697,False
1012,202353809,2021-12-13 11:30:26.773440 UTC+0000,445.2160644531,134.4946755562,8.8950908391,True
1013,202351368,2021-12-13 09:24:10.130265 UTC+0000,234.9414520264,28.1961911172,89.4181519775,False
1014,202016297,2021-12-11 12:16:45.963182 UTC+0000,226.045211792,144.3065717948,20.2684413776,True
1015,202012266,2021-12-11 09:12:38.575388 UTC+0000,1384.9819335938,97.6681381775,21.9204851196,False
1016,202010508,2021-12-11 08:38:20.372743 UTC+0000,1097.0673828125,89.3383998723,42.3189452746,False
1017,201969954,2021-12-11 03:27:29.854750 UTC+0000,293.1713562012,10.7170663295,70.2334556744,False
1018,201950006,2021-12-11 01:03:11.317074 UTC+0000,243.0289306641,157.1577400755,81.5238514233,True
1019,201915290,2021-12-10 20:53:56.982292 UTC+0000,345.7399902344,91.3889073042,76.3980120642,False
1020,201809446,2021-12-10 04:27:15.985653 UTC+0000,843.1203613281,24.8041550535,46.4904144595,False
1021,201794924,2021-12-10 01:47:52.563589 UTC+0000,1286.3145751953,346.1191860793,46.8707184088,False
1022,201792977,2021-12-10 01:37:26.783918 UTC+0000,173.4765625,340.8669371803,71.8525697289,False
1023,201772319,2021-12-09 22:55:21.199575 UTC+0000,1048.5424804688,302.0657289153,13.1889887233,False
1024,201727888,2021-12-09 13:18:49.170165 UTC+0000,1217.5709228516,345.0857721867,85.8053989394,False
1025,201513704,2021-12-08 00:30:51.616952 UTC+0000,505.8722229004,324.673351534,22.6945584873,True
1026,201365932,2021-12-07 11:02:32.072396 UTC+0000,1196.5434570312,122.0071897718,55.6028260794,True
1027,201324576,2021-12-07 01:47:21.235087 UTC+0000,1301.6807861328,342.5234409653,39.0757451073,False
1028,201223978,2021-12-06 06:35:45.885795 UTC+0000,458.156036377,54.4260994342,50.1623140914,False
1029,201220536,2021-12-06 05:31:31.000606 UTC+0000,1017.8100585938,37.7366907225,28.6232949171,True
1030,201146263,2021-12-05 21:59:03.305052 UTC+0000,579.4683227539,285.5273852662,46.9550116963,True
1031,201135838,2021-12-05 20:27:10.369546 UTC+0000,904.5852661133,261.8450179745,31.5832905046,True
1032,201125498,2021-12-05 18:00:28.811346 UTC+0000,341.6962585449,224.3481302408,27.9725673559,True
1033,201122291,2021-12-05 15:31:53.267691 UTC+0000,479.9922485352,188.8276453517,67.9799434879,True
1034,201075816,2021-12-05 02:52:19.690578 UTC+0000,295.5975952148,357.8810455272,42.5801044291,False
1035,201006908,2021-12-04 15:56:40.616059 UTC+0000,899.7327270508,191.3763297188,59.169708613,True
1036,201002822,2021-12-04 10:14:14.325084 UTC+0000,424.9973449707,106.3609578272,-2.9885053941,False
1037,201002604,2021-12-04 09:47:16.720967 UTC+0000,382.5380554199,82.3528300314,88.7792842585,False
1038,200927395,2021-12-04 00:32:39.016038 UTC+0000,177.5203094482,321.5581152025,-1.8013710205,True
1039,200866206,2021-12-03 18:21:53.811742 UTC+0000,1521.6604003906,227.0926415061,53.6693172734,True
1040,200774132,2021-12-03 05:16:43.011727 UTC+0000,638.5069580078,31.3737297465,4.5831448834,True
1041,200717560,2021-12-02 23:04:57.047695 UTC+0000,538.2221679688,297.9776813119,26.990688761,False
1042,200694430,2021-12-02 20:24:52.746895 UTC+0000,399.9261474609,259.7583908057,71.1892124951,True
1043,200651870,2021-12-02 16:09:59.223992 UTC+0000,729.8955688477,195.043983334,52.9334263561,True
1044,200500997,2021-12-01 17:04:11.829084 UTC+0000,446.8335571289,206.4271288149,43.9990396155,True
1045,200342367,2021-11-30 09:23:32.858304 UTC+0000,380.1118164062,89.2620792128,63.8120935636,False
1046,200262423,2021-11-29 22:16:04.225515 UTC+0000,579.4683227539,283.8563506811,46.9601317056,True
1047,200194399,2021-11-29 07:51:18.100295 UTC+0000,700.7806396484,65.3143166194,33.9604665263,False
1048,200093992,2021-11-28 20:32:33.820180 UTC+0000,679.7531738281,255.458124422,65.0544539563,True
1049,200063645,2021-11-28 18:02:00.028610 UTC+0000,171.8590698242,219.170282967,50.5774197469,True
1050,200034663,2021-11-28 12:46:45.473932 UTC+0000,827.7541503906,139.4054275492,31.2894594942,True
1051,199952682,2021-11-28 09:02:35.583570 UTC+0000,550.3533935547,85.181339101,82.5352095264,False
1052,199832669,2021-11-28 04:51:18.518210 UTC+0000,1833.0285644531,20.1838950426,51.1444572778,False
1053,199767148,2021-11-28 02:15:35.399342 UTC+0000,392.2430419922,340.324099455,27.7658475918,True
1054,199634823,2021-11-27 20:36:14.611947 UTC+0000,845.9509887695,256.3806557728,69.539794877,True
1055,199583879,2021-11-27 16:29:18.524047 UTC+0000,543.0746459961,186.4897714647,86.9344019367,False
1056,199578513,2021-11-27 16:20:27.006115 UTC+0000,470.2872619629,192.0488283425,29.666136223,True
1057,199442195,2021-11-27 07:35:10.130299 UTC+0000,184.799041748,56.6810757236,74.8956048842,False
1058,199433692,2021-11-27 07:04:37.083136 UTC+0000,419.3361206055,51.4329721637,65.7469076487,False
1059,199390771,2021-11-27 04:21:05.054187 UTC+0000,318.2425537109,10.7571340392,85.749257179,False
1060,199374428,2021-11-27 00:40:25.660208 UTC+0000,456.5385437012,315.0563828477,74.4553037219,False
1061,199341278,2021-11-26 21:24:21.368873 UTC+0000,701.9722900391,267.8779335575,40.374064606,True
1062,199303564,2021-11-26 10:33:38.016379 UTC+0000,711.2943115234,285.6341350952,83.6909289805,False
1063,199272210,2021-11-26 03:12:14.273904 UTC+0000,598.069519043,182.0364779229,87.0944120418,False
1064,199210443,2021-11-25 22:14:27.734241 UTC+0000,531.7521362305,276.8558548494,67.8301854288,True
1065,199199968,2021-11-25 21:09:50.726717 UTC+0000,276.592010498,261.8040325228,17.4857402733,True
1066,199187358,2021-11-25 18:05:00.501975 UTC+0000,319.8600463867,216.771709552,25.0472559153,True
1067,199178157,2021-11-25 10:02:41.628897 UTC+0000,778.4204711914,94.7826442878,35.6336446265,False
1068,199079147,2021-11-24 18:49:27.655628 UTC+0000,575.4245605469,226.466153872,5.2170597535,True
1069,199073701,2021-11-24 17:42:22.271979 UTC+0000,427.423614502,208.2600839621,73.7974978234,True
1070,198819082,2021-11-23 21:46:16.262533 UTC+0000,1004.061340332,270.5770448533,50.8686130706,True
1071,198815300,2021-11-23 21:39:17.888571 UTC+0000,4000.8791503906,269.4080501204,86.8471305318,False
1072,198762529,2021-11-23 15:36:00.203407 UTC+0000,383.7511901855,176.9467481841,32.131082775,True
1073,198663114,2021-11-22 22:28:46.568120 UTC+0000,841.5028686523,281.7202558298,77.5556816421,True
1074,198662342,2021-11-22 22:11:32.441497 UTC+0000,602.11328125,273.4727414099,63.3949064526,True
1075,198634333,2021-11-22 17:26:24.038011 UTC+0000,418.5273742676,204.4338746332,56.8136523018,True
1076,198603406,2021-11-22 07:46:22.786229 UTC+0000,437.1286010742,56.4930950541,57.8067659827,False
1077,198595370,2021-11-22 05:42:23.060869 UTC+0000,202.591506958,27.4532809808,28.8140718953,True
1078,198540439,2021-11-21 22:08:39.930757 UTC+0000,606.157043457,272.5544462162,68.2592949817,True
1079,198516856,2021-11-21 16:58:24.275292 UTC+0000,871.0221557617,195.2646708164,3.6490900269,True
1080,198516331,2021-11-21 16:17:35.333908 UTC+0000,422.571105957,184.5095891695,25.4875331217,True
1081,198507257,2021-11-21 09:04:55.260774 UTC+0000,210.6790008545,76.2311329153,44.6304920862,False
1082,198407104,2021-11-20 16:39:49.925724 UTC+0000,461.3910522461,189.9924056725,50.9956739034,True
1083,198385300,2021-11-20 07:39:15.787079 UTC+0000,358.6799926758,53.9373978341,32.3342103108,False
1084,198377378,2021-11-20 06:43:53.803939 UTC+0000,620.7144775391,41.034614484,14.5922705716,True
1085,198376223,2021-11-20 06:03:09.573283 UTC+0000,983.0338745117,30.8418137718,30.6590515265,True
1086,198375433,2021-11-20 05:49:41.199831 UTC+0000,695.1193847656,27.4622128075,-1.2407958374,True
1087,198287814,2021-11-19 20:11:26.525317 UTC+0000,210.6790008545,241.5875792438,44.3335798505,True
1088,198287649,2021-11-19 19:42:25.042432 UTC+0000,503.041595459,234.8297707536,33.694754243,True
1089,198254631,2021-11-19 08:49:44.362145 UTC+0000,1925.6302490234,69.2156532075,60.981774535,False
1090,198254605,2021-11-19 08:48:45.537034 UTC+0000,479.587890625,70.2999699355,8.7666309564,False
1091,198219532,2021-11-19 02:08:29.673226 UTC+0000,395.8824157715,329.9638704683,17.3628445065,True
1092,198148207,2021-11-18 08:01:04.065863 UTC+0000,487.2709960938,57.5714112868,12.2254308519,False
1093,198142107,2021-11-18 06:22:54.972067 UTC+0000,351.8056030273,33.1482479842,65.723887406,False
1094,198118449,2021-11-18 01:23:55.522291 UTC+0000,1398.7305908203,318.8845315764,10.7121737961,True
1095,198054809,2021-11-17 18:26:56.957685 UTC+0000,409.226776123,212.8079855469,44.7596440626,True
1096,198047541,2021-11-17 15:45:03.319244 UTC+0000,255.9689178467,359.63604776,85.7991793855,False
1097,198046488,2021-11-17 13:28:33.353482 UTC+0000,943.4051513672,138.4000352702,46.6967209446,True
1098,198021897,2021-11-17 05:23:36.368251 UTC+0000,492.5278625488,17.9784464245,33.7866552636,True
1099,197949948,2021-11-17 00:30:45.204582 UTC+0000,1019.4275512695,303.388067111,61.7492450696,False
1100,197857080,2021-11-16 07:40:22.417528 UTC+0000,774.3767089844,50.7730985972,26.1403817732,False
1101,197829370,2021-11-16 06:23:17.096366 UTC+0000,832.606628418,318.1527544991,89.0442303777,False
1102,197791870,2021-11-16 02:17:10.852523 UTC+0000,885.5796508789,330.2706980996,22.2535674833,True
1103,197699429,2021-11-15 17:27:15.965132 UTC+0000,1727.0825195312,196.9632748924,66.7400996029,True
1104,197680187,2021-11-15 14:50:49.002680 UTC+0000,1245.068359375,156.7701234882,61.1488745919,True
1105,197679985,2021-11-15 13:54:14.140887 UTC+0000,289.5319824219,143.4952838501,36.9199531074,True
1106,197677129,2021-11-15 12:41:44.472002 UTC+0000,188.8427886963,124.5978746675,1.2865298027,True
1107,197381138,2021-11-14 02:33:57.141422 UTC+0000,397.0955200195,331.649080951,17.3615809075,True
1108,197362558,2021-11-14 01:50:01.155051 UTC+0000,107.9679336548,321.0710277575,36.3257898387,False
1109,197305359,2021-11-13 23:46:13.210437 UTC+0000,1291.9758300781,288.4613844239,77.534804081,False
1110,197274811,2021-11-13 21:09:25.328893 UTC+0000,1466.6655273438,248.8258186156,66.2649942826,True
1111,197234114,2021-11-13 13:46:03.747448 UTC+0000,421.7623596191,139.1440012348,11.4295093786,True
1112,196959354,2021-11-12 21:08:39.009034 UTC+0000,353.8274841309,248.5580187323,37.2521763326,True
1113,196952583,2021-11-12 19:22:25.937118 UTC+0000,1188.8603515625,222.0882978081,6.2936296628,True
1114,196928370,2021-11-12 09:57:03.051243 UTC+0000,740.4093017578,81.9368652865,70.3124423766,False
1115,196916681,2021-11-12 06:48:12.013158 UTC+0000,416.9098815918,34.0537501445,9.5473625215,True
1116,196915916,2021-11-12 06:22:12.502773 UTC+0000,451.6860656738,31.02076342,85.2586619679,False
1117,196826494,2021-11-11 17:17:31.304059 UTC+0000,364.341217041,190.551274981,65.145400332,True
1118,196819913,2021-11-11 11:08:33.117429 UTC+0000,1149.6361083984,98.1819760621,42.2510954795,True
1119,196715345,2021-11-11 03:39:16.980981 UTC+0000,285.0838623047,344.891646433,46.0957625886,False
1120,196650582,2021-11-10 22:59:28.969891 UTC+0000,1298.4458007812,275.9403517886,39.5682977468,True
1121,196554206,2021-11-10 04:13:36.167649 UTC+0000,4453.7783203125,352.4651623888,48.0358335949,False
1122,196410553,2021-11-09 20:58:17.195927 UTC+0000,1534.6003417969,54.9239689723,89.6017739647,False
1123,196392761,2021-11-09 15:12:49.758208 UTC+0000,594.0258178711,157.5283948021,37.3266905934,True
1124,196330819,2021-11-09 02:53:05.462883 UTC+0000,2994.3913574219,332.0020178307,81.5259488949,False
1125,196145826,2021-11-08 03:25:18.961991 UTC+0000,1021.0450439453,339.0133159713,29.0211215197,True
1126,196115706,2021-11-08 00:05:25.559419 UTC+0000,802.6829223633,288.9655791503,36.3800352733,False
1127,196111091,2021-11-07 22:43:37.185646 UTC+0000,1026.7062988281,267.5309293563,50.8678466396,True
1128,196078410,2021-11-07 18:42:33.710264 UTC+0000,542.2658691406,208.4027845423,11.9168954652,True
1129,196078340,2021-11-07 18:40:17.240719 UTC+0000,224.8320922852,208.0240736836,48.2539659042,True
1130,196071091,2021-11-07 13:01:14.187363 UTC+0000,344.1224975586,122.2434600388,46.680897805,True
1131,195970526,2021-11-06 14:45:11.632199 UTC+0000,709.6768188477,328.1721282468,80.7431400557,False
1132,195906828,2021-11-06 06:53:01.504675 UTC+0000,284.2751159668,35.2224668578,87.1645306144,False
1133,195718715,2021-11-05 15:23:21.046835 UTC+0000,163.7715759277,155.7974750328,24.0040793508,True
1134,195718714,2021-11-05 15:22:12.061020 UTC+0000,510.7247009277,155.5672597189,65.5447340078,True
1135,195718061,2021-11-05 14:56:17.961287 UTC+0000,321.4775390625,138.2293360477,87.3518051375,False
1136,195718059,2021-11-05 14:54:29.905531 UTC+0000,415.292388916,149.3079306145,44.7682734201,True
1137,195703227,2021-11-05 08:28:44.071444 UTC+0000,473.1178894043,51.1840277739,42.628912887,False
1138,195657636,2021-11-05 01:47:14.102146 UTC+0000,519.2165527344,311.0469682074,29.0519953885,False
1139,195606270,2021-11-04 21:16:21.407457 UTC+0000,957.9626464844,243.6570477667,53.2672550293,True
1140,195570384,2021-11-04 17:25:51.528875 UTC+0000,1298.4458007812,6.1320645496,84.1853741637,False
1141,195548640,2021-11-04 11:18:50.803732 UTC+0000,2584.3559570312,92.9032270315,52.8221179817,False
1142,195521408,2021-11-04 05:35:28.282869 UTC+0000,278.613861084,7.8764568518,-7.7901133449,True
1143,195500923,2021-11-04 03:40:44.171714 UTC+0000,461.3910522461,337.9699345636,33.0945098224,True
1144,195255971,2021-11-03 15:18:15.307630 UTC+0000,668.0263061523,153.3217179124,46.1508411595,True
1145,195068751,2021-11-03 02:59:26.550139 UTC+0000,711.2943115234,327.6462108161,63.7138397621,False
1146,195029333,2021-11-03 01:35:05.120970 UTC+0000,784.0817260742,305.6493488519,7.7133183855,True
1147,195019508,2021-11-03 01:14:17.210675 UTC+0000,505.0634765625,300.8351914473,-8.4797909021,False
1148,194865529,2021-11-02 17:13:46.456268 UTC+0000,861.7215576172,179.3615561932,53.703007607,True
1149,194865207,2021-11-02 17:05:51.309783 UTC+0000,250.3076782227,356.9376588214,84.7634625144,False
1150,194849668,2021-11-02 13:59:34.632571 UTC+0000,447.6423034668,130.6564248459,51.7196571459,True
1151,194844406,2021-11-02 11:36:52.244067 UTC+0000,2909.4729003906,97.2104869944,72.8618878398,False
1152,194690081,2021-11-02 02:09:48.317409 UTC+0000,169.4328155518,308.3980730506,84.3189348053,False
1153,194678551,2021-11-02 01:22:53.787379 UTC+0000,1083.3187255859,302.5123932679,67.7973957826,False
1154,194537726,2021-11-01 20:33:44.413266 UTC+0000,1166.2154541016,230.1681774958,75.4983829767,True
1155,194414070,2021-10-31 21:00:01.532846 UTC+0000,289.936340332,235.5440997823,6.8281655383,True
1156,194281349,2021-10-30 14:13:49.974689 UTC+0000,831.7978515625,132.5762864319,47.8473743501,True
1157,193648285,2021-10-28 06:23:52.897699 UTC+0000,1126.9910888672,12.3250885897,43.7644286176,False
1158,193237439,2021-10-27 03:04:38.440222 UTC+0000,666.0043945312,322.0791758545,66.9811169569,False
1159,192828268,2021-10-26 02:17:46.726604 UTC+0000,2183.216796875,308.024522485,73.6157492576,False
1160,192657310,2021-10-25 15:17:58.022840 UTC+0000,975.7551269531,142.8921096692,83.1296997707,True
1161,192628149,2021-10-25 10:27:01.253570 UTC+0000,414.8880004883,68.6014059345,76.2322505719,False
1162,192514691,2021-10-24 16:28:46.125015 UTC+0000,1200.5871582031,160.2183201418,9.9345268576,True
1163,192396143,2021-10-23 03:49:55.071262 UTC+0000,528.1127929688,328.6648823773,74.4413364069,False
1164,192325924,2021-10-22 21:35:16.622983 UTC+0000,996.7825927734,236.788443786,68.748399842,True
1165,192309951,2021-10-22 18:02:47.105362 UTC+0000,635.6763305664,181.2959356686,62.3382022689,True
1166,192197670,2021-10-22 05:45:50.571714 UTC+0000,1233.7458496094,357.4784097387,22.2369783517,True
1167,192032375,2021-10-21 12:59:56.870236 UTC+0000,282.657623291,101.5981432359,74.9780140909,True
1168,192027044,2021-10-21 10:07:43.027929 UTC+0000,670.0481567383,62.9734833973,70.6934571883,False
1169,191997463,2021-10-21 04:23:57.197222 UTC+0000,298.0238342285,333.4122269925,71.4636407487,False
1170,191875121,2021-10-20 15:42:26.252997 UTC+0000,259.203918457,145.498937521,-4.8388126502,True
1171,191829443,2021-10-15 15:43:54.343987 UTC+0000,565.315246582,139.3582947918,40.059029646,True
1172,191801455,2021-10-15 10:13:15.448596 UTC+0000,506.2765808105,239.5275384763,73.46666733,True
1173,191753319,2021-10-15 08:10:19.384903 UTC+0000,860.1040649414,25.6005886066,66.1214621233,False
1174,191642372,2021-10-15 03:06:02.067179 UTC+0000,496.1672363281,309.13355633,56.2317583223,False
1175,191541767,2021-10-14 21:28:12.710369 UTC+0000,412.0573730469,226.1966749331,46.2991745507,True
1176,191531260,2021-10-14 20:16:38.760192 UTC+0000,222.8102264404,207.9208565532,48.2666022065,True
1177,191463570,2021-10-14 06:57:21.837987 UTC+0000,437.9373474121,7.5373686883,2.8274044631,True
1178,191268591,2021-10-13 10:59:52.804915 UTC+0000,982.6294555664,66.1389240476,41.0935586054,False
1179,191235543,2021-10-13 10:11:57.633116 UTC+0000,1090.5974121094,54.2427674942,33.5369852885,False
1180,191155340,2021-10-13 05:42:06.704793 UTC+0000,544.2877807617,346.9952375633,53.0777725233,False
1181,191085305,2021-10-13 00:18:41.676070 UTC+0000,1732.7437744141,264.1350430171,82.5546217422,False
1182,191043117,2021-10-12 20:59:43.740549 UTC+0000,1165.4066162109,215.6997389822,39.6750164236,True
1183,191026724,2021-10-12 20:35:48.179712 UTC+0000,695.1193847656,210.3260302156,18.9291751922,True
1184,191025716,2021-10-12 19:58:23.687055 UTC+0000,685.4143676758,201.3540797948,69.6187148768,True
1185,190992426,2021-10-12 13:56:52.547694 UTC+0000,535.3915405273,111.1285365781,38.0500478851,True
1186,190874208,2021-10-11 20:04:56.314214 UTC+0000,635.6763305664,201.2504991161,58.3891176121,True
1187,190861080,2021-10-11 18:19:41.792163 UTC+0000,722.6168212891,175.573229564,48.2816843187,True
1188,190824001,2021-10-11 13:23:17.371730 UTC+0000,907.0114746094,101.796469448,52.4480806008,True
1189,190804915,2021-10-11 08:50:01.743022 UTC+0000,375.6636962891,33.2431304704,2.2771234734,True
1190,190637166,2021-10-10 17:47:49.300623 UTC+0000,611.8182983398,165.3314310496,49.8455547385,True
1191,190633980,2021-10-10 16:23:52.864266 UTC+0000,1283.0795898438,144.9093839315,46.7057960327,True
1192,190591765,2021-10-10 08:19:43.403120 UTC+0000,429.8498535156,24.0590977653,62.5088653221,False
1193,190465754,2021-10-09 11:24:16.586862 UTC+0000,784.8904418945,68.804285207,44.600852864,False
1194,190450429,2021-10-09 08:18:44.366653 UTC+0000,2654.3127441406,22.9680519249,24.8333175879,True
1195,190424445,2021-10-09 04:01:39.289405 UTC+0000,169.8371887207,317.8289503422,59.7481620354,False
1196,190391526,2021-10-08 22:45:14.923161 UTC+0000,455.7297973633,238.7508568708,43.5478438022,True
1197,190351469,2021-10-08 15:27:56.327267 UTC+0000,1169.0460205078,311.8569607432,86.4133913166,False
1198,190349597,2021-10-08 14:41:11.611914 UTC+0000,927.2302246094,117.8607783982,15.2166591435,True
1199,190347250,2021-10-08 13:41:31.065661 UTC+0000,1032.3675537109,99.2732195697,81.1779267479,False
1200,190331366,2021-10-08 09:11:47.993794 UTC+0000,1034.7937011719,35.2982849999,14.585972328,True
1201,190324185,2021-10-08 08:14:44.733941 UTC+0000,255.9689178467,19.8903595102,40.2467698689,False
1202,190308537,2021-10-08 05:34:47.338012 UTC+0000,257.5863952637,339.6431976021,50.7502291642,False
1203,190171853,2021-10-07 18:23:02.768793 UTC+0000,1031.1544189453,172.4650956278,46.7288183662,True
1204,190046427,2021-10-07 02:21:32.413655 UTC+0000,4636.5551757812,291.1004955753,4.0094250605,False
1205,190017835,2021-10-06 21:20:01.937477 UTC+0000,110.3941726685,216.3603668014,18.4683219857,True
1206,190016842,2021-10-06 20:53:27.202805 UTC+0000,169.0284423828,208.8791280356,56.0286991754,True
1207,189985825,2021-10-06 17:55:08.951500 UTC+0000,276.1876220703,165.0652139331,41.8480203007,True
1208,189962502,2021-10-06 16:05:05.407826 UTC+0000,310.1550598145,133.6721349386,73.332588906,True
1209,189938121,2021-10-06 11:53:50.843320 UTC+0000,954.7276611328,74.4149611618,-7.0379644184,True
1210,189919376,2021-10-06 07:13:47.567582 UTC+0000,464.2216491699,2.9469002542,6.6152274511,True
1211,189890545,2021-10-06 02:42:19.530639 UTC+0000,502.6372070312,296.162594323,13.2058991065,False
1212,189868950,2021-10-06 00:12:07.004190 UTC+0000,505.8722229004,256.7492041235,54.7672428483,True
1213,189845329,2021-10-05 22:46:08.686602 UTC+0000,226.045211792,236.1230836779,20.8225160695,True
1214,189824017,2021-10-05 20:51:48.498708 UTC+0000,557.6321411133,207.1465619902,56.4253165211,True
1215,189771145,2021-10-05 16:19:33.975767 UTC+0000,372.4287109375,139.4596277803,49.0139643882,True
1216,189681821,2021-10-05 02:26:42.120407 UTC+0000,670.0481567383,289.8436158513,37.1671627412,False
1217,189649513,2021-10-04 19:33:46.067835 UTC+0000,391.0299072266,187.2917877268,20.7352247188,True
1218,189643774,2021-10-04 18:46:13.034096 UTC+0000,445.2160644531,175.8685626559,37.7243047009,True
1219,189642997,2021-10-04 18:24:55.506770 UTC+0000,1462.6217041016,174.4062867708,85.4854317224,False
1220,189536823,2021-10-04 01:09:56.209364 UTC+0000,555.205871582,271.0549854021,59.4506748199,True
1221,189527483,2021-10-03 23:12:29.589903 UTC+0000,320.6687927246,241.1845660234,30.8629823515,True
1222,189499691,2021-10-03 19:31:12.730306 UTC+0000,543.8834228516,173.8705545495,87.8807162863,False
1223,189488521,2021-10-03 18:28:57.367050 UTC+0000,214.7227325439,169.5528065027,32.5104428188,True
1224,189461192,2021-10-03 15:02:52.579829 UTC+0000,779.2292480469,118.7806397803,23.2979509052,True
1225,189454673,2021-10-03 11:56:36.610406 UTC+0000,860.9128417969,70.6600230177,31.1456296935,False
1226,189434182,2021-10-03 06:37:40.454922 UTC+0000,534.9871826172,350.8697039258,21.7915445429,True
1227,189398641,2021-10-03 01:18:36.057630 UTC+0000,141.1266174316,269.2712351822,72.8304689246,True
1228,189276540,2021-10-02 04:33:04.098539 UTC+0000,445.2160644531,313.9306271015,86.2340964085,False
1229,189271310,2021-10-02 03:45:49.530224 UTC+0000,368.3849487305,307.2974443965,-0.6026790643,True
1230,189183223,2021-10-01 22:23:26.228549 UTC+0000,408.0136413574,227.5417683121,86.4212720575,False
1231,189182718,2021-10-01 22:16:28.114114 UTC+0000,331.9912719727,225.1757799531,46.2994653031,True
1232,188962045,2021-10-01 18:14:51.183910 UTC+0000,555.205871582,164.169647378,-5.4958960908,True
1233,188938083,2021-10-01 10:42:20.216801 UTC+0000,378.0899353027,50.9072479479,57.0239842773,False
1234,188938082,2021-10-01 10:42:20.216801 UTC+0000,378.0899353027,50.2349219393,55.4546719658,False
