event_id,dm,RA,Dec,is_in_DESI,DMhalo,DMISM,DM_Cosm,z
14165,355.0406188965 pc / cm3,2.9469002542,13.7968240722,True,40.0 pc / cm3,36.01048343899388 pc / cm3,279.0301354575061 pc / cm3,0.20723477769516216
14166,1056.6300048828 pc / cm3,124.5978746675,74.1355874997,True,40.0 pc / cm3,48.74881067295407 pc / cm3,967.881194209846 pc / cm3,0.9417840641528906
14167,616.6707763672 pc / cm3,245.9505901933,57.5575603844,True,40.0 pc / cm3,37.3016608940566 pc / cm3,539.3691154731434 pc / cm3,0.4899390436907425
14168,503.041595459 pc / cm3,149.3079306145,74.5890839748,True,40.0 pc / cm3,42.4673708803796 pc / cm3,420.57422457862043 pc / cm3,0.36256255622572947
14169,554.3970947266 pc / cm3,273.1002059527,57.9973991919,True,40.0 pc / cm3,50.62836203231742 pc / cm3,463.7687326942826 pc / cm3,0.40910783844804643
14170,2228.9108886719 pc / cm3,140.4952988876,46.1508411595,True,40.0 pc / cm3,39.72630902657941 pc / cm3,2149.184579645321 pc / cm3,2.2028365579431735
14171,380.1118164062 pc / cm3,123.4388617831,30.0651062011,True,40.0 pc / cm3,56.02620840405124 pc / cm3,284.0856080021487 pc / cm3,0.21287917396541928
14172,719.7861938477 pc / cm3,96.5709526905,5.037892605,False,40.0 pc / cm3,150.70052257100747 pc / cm3,529.0856712766926 pc / cm3,0.47898357648747997
14173,854.4428100586 pc / cm3,17.9163312277,76.3089618174,False,40.0 pc / cm3,98.26080800519946 pc / cm3,716.1820020534005 pc / cm3,0.6770473797785992
14174,788.1254272461 pc / cm3,207.7497211227,64.1875853269,True,40.0 pc / cm3,33.202195931099126 pc / cm3,714.9232313150009 pc / cm3,0.6757210656398321
14175,689.0327148438 pc / cm3,134.3947835362,61.8256784767,True,40.0 pc / cm3,43.14434845721365 pc / cm3,605.8883663865863 pc / cm3,0.5605705599203556
14176,1365.1674804688 pc / cm3,131.0282513638,66.3019430191,True,40.0 pc / cm3,45.06505619833107 pc / cm3,1280.1024242704689 pc / cm3,1.2701921953748128
14177,143.957244873 pc / cm3,202.5628765338,62.3319559928,True,40.0 pc / cm3,32.38984028049503 pc / cm3,71.56740459250497 pc / cm3,
14178,314.1988220215 pc / cm3,152.6281947227,32.5104428188,True,40.0 pc / cm3,34.896718490800744 pc / cm3,239.30210353069927 pc / cm3,0.16255408923831374
14179,438.3417053223 pc / cm3,187.3566301828,10.4374903931,True,40.0 pc / cm3,27.816225592548953 pc / cm3,370.52547972975105 pc / cm3,0.3082017312291512
14180,369.1936950684 pc / cm3,168.2491804521,12.8858880964,True,40.0 pc / cm3,31.160042098502196 pc / cm3,298.03365296989784 pc / cm3,0.22840786614386818
14181,1067.5480957031 pc / cm3,148.089058015,0.0,True,40.0 pc / cm3,43.40279491169821 pc / cm3,984.1453007914017 pc / cm3,0.9588931697221206
14182,528.5171508789 pc / cm3,199.5396634165,19.7753807997,True,40.0 pc / cm3,24.127571789588437 pc / cm3,464.38957908931155 pc / cm3,0.4097746916223979
14183,131.0172576904 pc / cm3,90.9756401214,47.4501548467,False,40.0 pc / cm3,102.64855690509184 pc / cm3,0,
14184,1848.7991943359 pc / cm3,205.7294274538,74.6461589057,True,40.0 pc / cm3,38.2061322981433 pc / cm3,1770.5930620377567 pc / cm3,1.7907148155576884
14185,610.2007446289 pc / cm3,145.000792757,3.6490900269,True,40.0 pc / cm3,43.74191046454351 pc / cm3,526.4588341643565 pc / cm3,0.4761832884090713
14186,393.0517883301 pc / cm3,202.6503156944,14.1178579008,True,40.0 pc / cm3,23.901480106911148 pc / cm3,329.15030822318886 pc / cm3,0.2628338869195951
14187,350.1881103516 pc / cm3,177.0776777212,-7.5961062041,True,40.0 pc / cm3,35.949689385855635 pc / cm3,274.23842096574435 pc / cm3,0.20187670677939296
14188,416.9098815918 pc / cm3,182.9207413736,72.4779906889,True,40.0 pc / cm3,37.166845597513905 pc / cm3,339.7430359942861 pc / cm3,0.2744903673621101
14189,659.5344238281 pc / cm3,258.0946304014,50.538326903,True,40.0 pc / cm3,41.80791668922167 pc / cm3,577.7265071388783 pc / cm3,0.5307131116967714
14190,416.9098815918 pc / cm3,135.1321991676,27.5605580305,True,40.0 pc / cm3,44.21521498326392 pc / cm3,332.69466660853607 pc / cm3,0.26673754928061344
14191,461.3910522461 pc / cm3,165.2616652041,36.2926005585,True,40.0 pc / cm3,28.00281943885067 pc / cm3,393.3882328072493 pc / cm3,0.33309789927830313
14192,801.0654296875 pc / cm3,271.9339328241,43.5506380212,True,40.0 pc / cm3,54.90938017866408 pc / cm3,706.156049508836 pc / cm3,0.6664819600698597
14193,452.4948120117 pc / cm3,177.0776777212,56.2086733861,True,40.0 pc / cm3,31.584212704312232 pc / cm3,380.91059930738777 pc / cm3,0.3195245832436151
14194,140.3178710938 pc / cm3,257.3392577609,60.2806954732,True,40.0 pc / cm3,41.608160211298845 pc / cm3,58.70971088250115 pc / cm3,
14195,855.6559448242 pc / cm3,181.0450007849,49.4110940901,True,40.0 pc / cm3,27.576131925160087 pc / cm3,788.0798128990399 pc / cm3,0.7527315398271706
14196,1224.0408935547 pc / cm3,34.0537501445,45.5479412001,False,40.0 pc / cm3,91.67080573437363 pc / cm3,1092.3700878203263 pc / cm3,1.0727643435647574
14197,913.8858642578 pc / cm3,173.119516145,50.9274318772,True,40.0 pc / cm3,30.187671001586263 pc / cm3,843.6981932562137 pc / cm3,0.8112167554509373
14198,574.2114868164 pc / cm3,242.9059727141,0.7457535226,True,40.0 pc / cm3,47.85335873387969 pc / cm3,486.3581280825203 pc / cm3,0.43333580001369537
14199,707.2506103516 pc / cm3,139.5454957818,50.1474085524,True,40.0 pc / cm3,40.181428425466734 pc / cm3,627.0691819261333 pc / cm3,0.582989486474822
14200,684.2012939453 pc / cm3,185.727655692,24.5225038026,True,40.0 pc / cm3,19.883511775847122 pc / cm3,624.3177821694529 pc / cm3,0.580078897017692
14201,1484.4580078125 pc / cm3,8.009153004,25.8959851297,True,40.0 pc / cm3,43.10463481262685 pc / cm3,1401.353372999873 pc / cm3,1.3979755045946327
14202,1285.505859375 pc / cm3,329.9722627133,32.4353874858,False,40.0 pc / cm3,76.48354640186103 pc / cm3,1169.022312973139 pc / cm3,1.1533581082873252
14203,158.1103363037 pc / cm3,179.4706951247,40.3884687834,True,40.0 pc / cm3,20.291775093350402 pc / cm3,97.8185612103496 pc / cm3,
14204,615.8619995117 pc / cm3,148.2149773844,45.450091225,True,40.0 pc / cm3,36.57908790683584 pc / cm3,539.2829116048641 pc / cm3,0.48984725174773885
14205,203.4002532959 pc / cm3,225.571774268,56.8204925559,True,40.0 pc / cm3,32.849833353702294 pc / cm3,130.55041994219772 pc / cm3,0.03647944446550247
14206,305.7069396973 pc / cm3,131.2865502391,53.7033994038,True,40.0 pc / cm3,44.09312793286942 pc / cm3,221.61381176443058 pc / cm3,0.14245679573575312
14207,574.2114868164 pc / cm3,178.483279107,29.639425378,True,40.0 pc / cm3,20.008321670791556 pc / cm3,514.2031651456084 pc / cm3,0.4631083396872943
14208,1691.9019775391 pc / cm3,135.6486033687,49.0284457895,True,40.0 pc / cm3,42.05827447142549 pc / cm3,1609.8437030676746 pc / cm3,1.6188831108341886
14209,458.5604248047 pc / cm3,206.7283050293,47.1014003819,True,40.0 pc / cm3,28.605095067635524 pc / cm3,389.95532973706446 pc / cm3,0.32936682129212713
14210,401.1392822266 pc / cm3,180.3656983711,39.3014385948,True,40.0 pc / cm3,20.185830392088143 pc / cm3,340.9534518345119 pc / cm3,0.2758204333182262
14211,584.3208007812 pc / cm3,133.799882552,75.0892460701,True,40.0 pc / cm3,46.39269439585035 pc / cm3,497.9281063853496 pc / cm3,0.4457183668014305
14212,244.2420654297 pc / cm3,15.8529670888,-6.5680864014,True,40.0 pc / cm3,31.382578917575817 pc / cm3,172.8594865121242 pc / cm3,0.08629658476451556
14213,177.5203094482 pc / cm3,215.3402707028,20.9613349347,True,40.0 pc / cm3,21.656926045856864 pc / cm3,115.86338340234315 pc / cm3,0.01890869579266003
14214,1310.5770263672 pc / cm3,211.0571765977,41.61528674,True,40.0 pc / cm3,28.007946449874996 pc / cm3,1242.569079917325 pc / cm3,1.230699313764771
14215,248.2857971191 pc / cm3,10.4231367936,61.1488745919,False,40.0 pc / cm3,197.33985703243647 pc / cm3,10.94594008666354 pc / cm3,
14216,114.4379196167 pc / cm3,178.401326102,39.6034101769,True,40.0 pc / cm3,20.287314661526885 pc / cm3,54.150604955173115 pc / cm3,
14217,483.2272644043 pc / cm3,121.1148977485,29.4431403223,True,40.0 pc / cm3,58.175792460099125 pc / cm3,385.0514719442009 pc / cm3,0.32403274130117105
14218,234.5370788574 pc / cm3,337.3823362752,3.0547612934,True,40.0 pc / cm3,38.463701148291335 pc / cm3,156.07337770910866 pc / cm3,0.06666459632970116
14219,638.5069580078 pc / cm3,353.0346490793,54.432798766,False,40.0 pc / cm3,161.37067601526724 pc / cm3,437.13628199253276 pc / cm3,0.3804458884528077
14220,274.9661254883 pc / cm3,133.3011447625,34.4684899798,True,40.0 pc / cm3,44.72721409026881 pc / cm3,190.2389113980312 pc / cm3,0.10645493214840017
14221,604.9439086914 pc / cm3,96.4032251314,78.2375236642,True,40.0 pc / cm3,58.91241259800643 pc / cm3,506.03149609339357 pc / cm3,0.4543808503216712
14222,597.6651611328 pc / cm3,146.4325785717,23.2925873706,True,40.0 pc / cm3,37.96735570181577 pc / cm3,519.6978054309842 pc / cm3,0.4689723683851437
14223,320.2644348145 pc / cm3,267.4202206052,18.8901956261,True,40.0 pc / cm3,74.79920028012371 pc / cm3,205.4652345343763 pc / cm3,0.12398625890414273
14224,837.4591064453 pc / cm3,140.6331562339,57.5230908396,True,40.0 pc / cm3,40.18234634672187 pc / cm3,757.2767600985782 pc / cm3,0.7203214143295513
14225,902.158996582 pc / cm3,142.8283349006,68.7398154835,True,40.0 pc / cm3,41.70492173769687 pc / cm3,820.4540748443031 pc / cm3,0.786778334392946
14226,286.2969970703 pc / cm3,337.9821232505,18.0025784977,True,40.0 pc / cm3,44.96463697650157 pc / cm3,201.33236009379843 pc / cm3,0.11923918787571931
14227,190.4602813721 pc / cm3,158.2471468935,11.2406885348,True,40.0 pc / cm3,35.02144189492742 pc / cm3,115.43883947717259 pc / cm3,0.018398464813820285
14228,341.6962585449 pc / cm3,213.2586424352,51.3490832371,True,40.0 pc / cm3,30.315751251728543 pc / cm3,271.38050729317143 pc / cm3,0.19867715082873263
14229,409.226776123 pc / cm3,11.0268767975,7.6595443264,True,40.0 pc / cm3,33.60009988324 pc / cm3,335.62667623976 pc / cm3,0.26996420948754224
14230,104.7329330444 pc / cm3,255.061635565,81.2175795473,True,40.0 pc / cm3,47.84307212442 pc / cm3,16.889860919980002 pc / cm3,
14231,564.5064697266 pc / cm3,254.723949117,4.4790512377,True,40.0 pc / cm3,64.97955479396082 pc / cm3,459.5269149326392 pc / cm3,0.4045501600030176
14232,169.0284423828 pc / cm3,146.2488493771,68.3727815403,True,40.0 pc / cm3,40.75233410011811 pc / cm3,88.27610828268189 pc / cm3,
14233,399.9261474609 pc / cm3,22.699812975,80.2985539293,False,40.0 pc / cm3,79.29680891684305 pc / cm3,280.62933854405696 pc / cm3,0.20902122264419745
14234,849.9946899414 pc / cm3,202.5526951174,15.6974815583,True,40.0 pc / cm3,23.695242863477414 pc / cm3,786.2994470779225 pc / cm3,0.7508587680442951
14235,651.4469604492 pc / cm3,165.6723461659,54.8492857546,True,40.0 pc / cm3,32.97000774990275 pc / cm3,578.4769526992973 pc / cm3,0.5315095433667065
14236,425.4017333984 pc / cm3,134.2895251208,48.2561452133,True,40.0 pc / cm3,42.81158972849557 pc / cm3,342.5901436699044 pc / cm3,0.2776183051079835
14237,184.3946685791 pc / cm3,183.7389102767,56.4197141398,True,40.0 pc / cm3,31.02352440215559 pc / cm3,113.37114417694441 pc / cm3,0.015911515569251074
14238,635.6763305664 pc / cm3,154.0502964402,76.6691290646,True,40.0 pc / cm3,42.72726812662051 pc / cm3,552.9490624397795 pc / cm3,0.5043901307649705
14239,430.6585998535 pc / cm3,148.307820772,75.8662660263,True,40.0 pc / cm3,43.308581073466925 pc / cm3,347.35001878003305 pc / cm3,0.28284300199022505
14240,498.5934753418 pc / cm3,355.3129046574,83.8681619113,False,40.0 pc / cm3,66.92345025696805 pc / cm3,391.67002508483193 pc / cm3,0.3312307577921431
14241,534.9871826172 pc / cm3,12.5624610127,32.4353874858,True,40.0 pc / cm3,50.25564631277451 pc / cm3,444.7315363044255 pc / cm3,0.3886314382101531
14242,1119.7124023438 pc / cm3,100.1588091522,51.7530781937,True,40.0 pc / cm3,75.31463575404219 pc / cm3,1004.3977665897578 pc / cm3,0.9802029367911618
14243,1227.6802978516 pc / cm3,15.3057707427,-5.0722372252,True,40.0 pc / cm3,31.481433861843414 pc / cm3,1156.1988639897565 pc / cm3,1.13987603744657
14244,969.28515625 pc / cm3,248.118080026,26.7494179996,True,40.0 pc / cm3,35.983693673355944 pc / cm3,893.3014625766441 pc / cm3,0.8633625708398819
14245,505.8722229004 pc / cm3,206.4271288149,40.0560006971,True,40.0 pc / cm3,26.018726881611617 pc / cm3,439.8534960187884 pc / cm3,0.3833753767854561
14246,376.8768310547 pc / cm3,229.8492314694,57.2100658407,True,40.0 pc / cm3,33.57323261703039 pc / cm3,303.3035984376696 pc / cm3,0.23425874678346406
14247,892.4540405273 pc / cm3,29.6379470721,-7.7711298933,True,40.0 pc / cm3,32.1301276467401 pc / cm3,820.3239128805599 pc / cm3,0.7866414724716955
14248,580.6814575195 pc / cm3,173.4942634244,43.1942286082,True,40.0 pc / cm3,24.827773030313615 pc / cm3,515.8536844891863 pc / cm3,0.4648701795973198
14249,689.0537719727 pc / cm3,126.6382772443,21.1075759805,True,40.0 pc / cm3,54.386331817141986 pc / cm3,594.667440155558 pc / cm3,0.5486812263550471
14250,1215.1446533203 pc / cm3,204.4816879032,81.2175795473,True,40.0 pc / cm3,43.134568449948794 pc / cm3,1132.0100848703512 pc / cm3,1.1144449374184062
14251,826.9453735352 pc / cm3,168.6109410304,73.2657872555,True,40.0 pc / cm3,38.842225094708375 pc / cm3,748.1031484404916 pc / cm3,0.7106652660010753
14252,297.6194763184 pc / cm3,26.7478758974,83.5623891209,False,40.0 pc / cm3,68.31897027797338 pc / cm3,189.30050604042663 pc / cm3,0.10537060771240271
14253,648.6163330078 pc / cm3,121.3371498132,34.9051462371,True,40.0 pc / cm3,55.69213989104246 pc / cm3,552.9241931167576 pc / cm3,0.5043636824194222
14254,1178.7509765625 pc / cm3,335.0279425406,44.3874389603,False,40.0 pc / cm3,124.02830673304227 pc / cm3,1014.7226698294577 pc / cm3,0.991069302210872
14255,43.2680473328 pc / cm3,195.1302324142,56.8136523018,True,40.0 pc / cm3,30.69293663674836 pc / cm3,0,
14256,198.9521484375 pc / cm3,190.4132526746,75.0805862466,True,40.0 pc / cm3,38.3884972644451 pc / cm3,120.5636511730549 pc / cm3,0.024548739882773934
14257,1378.5118408203 pc / cm3,138.869143939,20.4966095125,True,40.0 pc / cm3,42.7694907892518 pc / cm3,1295.742350031048 pc / cm3,1.2866555905943422
14258,489.2928771973 pc / cm3,27.5023774281,26.2156355711,True,40.0 pc / cm3,46.374831473113595 pc / cm3,402.9180457241864 pc / cm3,0.34344285399290564
14259,693.90625 pc / cm3,138.4000352702,3.5906914319,True,40.0 pc / cm3,49.02128770954687 pc / cm3,604.8849622904531 pc / cm3,0.5595077531566761
14260,456.9429321289 pc / cm3,133.2717555394,51.3695818589,True,40.0 pc / cm3,43.22127877238924 pc / cm3,373.7216533565107 pc / cm3,0.3116890768913894
14261,705.6331176758 pc / cm3,192.0488283425,42.324754722,True,40.0 pc / cm3,21.97551549918054 pc / cm3,643.6576021766194 pc / cm3,0.6005280668930324
14262,624.3538818359 pc / cm3,226.2249254884,63.4069387819,True,40.0 pc / cm3,34.549774193089156 pc / cm3,549.8041076428108 pc / cm3,0.5010450231566408
14263,328.3518981934 pc / cm3,174.9244631097,74.5890839748,True,40.0 pc / cm3,38.96684813966303 pc / cm3,249.385050053737 pc / cm3,0.1739514965973181
14264,1402.7742919922 pc / cm3,182.6998653066,59.5630135294,True,40.0 pc / cm3,31.988312949916608 pc / cm3,1330.7859790422833 pc / cm3,1.323562435991637
14265,203.4002532959 pc / cm3,190.4132526746,34.1070067021,True,40.0 pc / cm3,19.854289268099386 pc / cm3,143.5459640278006 pc / cm3,0.05190175835306538
14266,981.4163818359 pc / cm3,192.4423927078,39.2907632153,True,40.0 pc / cm3,20.10503073648004 pc / cm3,921.31135109942 pc / cm3,0.8928104519105564
14267,1285.505859375 pc / cm3,164.9487134352,52.6566482712,True,40.0 pc / cm3,32.686819855529734 pc / cm3,1212.8190395194702 pc / cm3,1.1994091769732884
14268,74.8092422485 pc / cm3,207.7497211227,36.1302393039,True,40.0 pc / cm3,24.45197195892736 pc / cm3,10.35727028957264 pc / cm3,
14269,74.8092422485 pc / cm3,111.6119958481,15.2166591435,False,40.0 pc / cm3,91.43576002616952 pc / cm3,0,
14270,537.0090332031 pc / cm3,315.6456425791,71.1892124951,False,40.0 pc / cm3,84.96700406285024 pc / cm3,412.0420291402497 pc / cm3,0.35333048606257617
14271,867.3828125 pc / cm3,294.724663975,45.1027961532,False,40.0 pc / cm3,119.74719547779705 pc / cm3,707.635617022203 pc / cm3,0.6680413578506531
14272,452.8991699219 pc / cm3,162.8672637278,5.1865523118,True,40.0 pc / cm3,35.07060812250818 pc / cm3,377.8285617993918 pc / cm3,0.31616675323117815
14273,1714.546875 pc / cm3,321.5581152025,63.5154873181,False,40.0 pc / cm3,136.08147885402533 pc / cm3,1538.4653961459746 pc / cm3,1.5430408385476853
14274,282.657623291 pc / cm3,174.5727012346,48.6138113299,True,40.0 pc / cm3,28.45361406876747 pc / cm3,214.20400922223251 pc / cm3,0.13399665995464322
14275,799.4479370117 pc / cm3,331.0075686326,19.9729142501,True,40.0 pc / cm3,51.95664997610064 pc / cm3,707.4912870355994 pc / cm3,0.6678892437336703
14276,751.7317504883 pc / cm3,190.3076526048,51.380597136,True,40.0 pc / cm3,28.473887658129403 pc / cm3,683.2578628301706 pc / cm3,0.6423377804853884
14277,255.1601715088 pc / cm3,168.0454730175,41.3933409825,True,40.0 pc / cm3,27.2908421054045 pc / cm3,187.8693294033955 pc / cm3,0.10371600396694783
14278,588.3645629883 pc / cm3,202.5816538092,59.4830796035,True,40.0 pc / cm3,31.504770834391426 pc / cm3,516.8597921539085 pc / cm3,0.46594399220411004
14279,198.9521484375 pc / cm3,141.3826840623,25.6647294346,True,40.0 pc / cm3,40.38155969464152 pc / cm3,118.57058874285849 pc / cm3,0.022159163599273706
14280,554.3970947266 pc / cm3,172.1394297574,-4.2361605799,True,40.0 pc / cm3,35.61256978787217 pc / cm3,478.7845249387278 pc / cm3,0.4252207444822708
14281,666.0043945312 pc / cm3,257.7131981214,76.8418168097,True,40.0 pc / cm3,46.16403556924076 pc / cm3,579.8403589619592 pc / cm3,0.5329563781580448
14282,396.2867736816 pc / cm3,170.0863573495,41.8480203007,True,40.0 pc / cm3,26.12471658240108 pc / cm3,330.1620570991989 pc / cm3,0.26394855069770856
14283,483.2272644043 pc / cm3,135.6500225192,18.4484716931,True,40.0 pc / cm3,45.705814685784084 pc / cm3,397.5214497185159 pc / cm3,0.33758690342832925
14284,484.0360107422 pc / cm3,256.2192404623,29.2515159436,True,40.0 pc / cm3,44.30818668236098 pc / cm3,399.727824059839 pc / cm3,0.3399817859459581
14285,642.1463623047 pc / cm3,145.6422792812,73.7527895849,True,40.0 pc / cm3,42.85178382906597 pc / cm3,559.294578475634 pc / cm3,0.5111366714714224
14286,690.6712646484 pc / cm3,194.9546794656,68.7216643242,True,40.0 pc / cm3,34.849714588602964 pc / cm3,615.821550059797 pc / cm3,0.5710880610979372
14287,1365.1674804688 pc / cm3,282.2133092776,26.2838201404,False,40.0 pc / cm3,126.62824310140081 pc / cm3,1198.5392373673992 pc / cm3,1.1843930948732257
14288,266.8870239258 pc / cm3,204.4338746332,17.3664076276,True,40.0 pc / cm3,22.96940572865852 pc / cm3,203.91761819714148 pc / cm3,0.12220962462731408
14289,632.4413452148 pc / cm3,249.5181228924,59.3821629748,True,40.0 pc / cm3,38.65816038155277 pc / cm3,553.7831848332472 pc / cm3,0.505277182555886
14290,242.2201843262 pc / cm3,210.8308012897,83.8198283605,True,40.0 pc / cm3,45.91829033995071 pc / cm3,156.3018939862493 pc / cm3,0.06693298112082216
14291,1895.3022460938 pc / cm3,189.2050825424,53.6832728592,True,40.0 pc / cm3,29.901139277905724 pc / cm3,1825.4011068158943 pc / cm3,1.8496787902783285
14292,2634.9028320312 pc / cm3,268.8853712136,18.7206117319,True,40.0 pc / cm3,80.13566078383236 pc / cm3,2514.7671712473675 pc / cm3,2.613737676912378
14293,836.650390625 pc / cm3,105.2153983237,68.748399842,True,40.0 pc / cm3,58.35808501851119 pc / cm3,738.2923056064888 pc / cm3,0.7003360222653688
14294,1282.6751708984 pc / cm3,148.2036032791,50.9209098814,True,40.0 pc / cm3,36.852332413002756 pc / cm3,1205.8228384853971 pc / cm3,1.1920520490711155
14295,645.3813476562 pc / cm3,29.638087317,57.4774744297,False,40.0 pc / cm3,155.80359204067418 pc / cm3,449.5777556155258 pc / cm3,0.3938493944936381
